y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17
39.777,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1
29.959,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
29.341,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
29.443,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
37.46,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
29.064,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
39.207,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
36.973,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
27.859,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
38.995,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1
38.628,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
37.4,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0
27.224,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
37.152,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0
37.719,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1
28.445,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
29.691,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
38.966,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1
28.003,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
27.537,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
27.17,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
29.367,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
39.115,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
27.764,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
29.401,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
28.88,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
37.306,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
39.5,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1
27.696,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1
29.461,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
27.073,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
36.778,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
27.793,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0
28.02,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
27.331,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1
27.824,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
39.611,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0
27.867,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
29.652,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
37.669,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
28.105,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1
27.619,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
39.227,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
39.861,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
26.933,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
37.527,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
36.858,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
37.413,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
37.138,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
38.596,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0
27.377,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
39.006,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
37.773,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0
39.542,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0
27.77,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
29.27,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1
36.998,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1
27.409,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
37.275,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
37.614,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
37.18,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
29.818,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0
27.717,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
38.831,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1
27.803,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1
39.609,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
27.692,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
27.833,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
28.082,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
39.392,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
39.408,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
39.652,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1
37.838,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
37.693,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
29.744,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1
38.943,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
39.483,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0
39.74,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
29.961,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
29.893,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0
39.273,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1
37.68,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1
27.223,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
27.27,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
39.441,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0
37.094,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0
39.476,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
38.992,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
27.947,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0
36.786,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0
29.484,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1
27.247,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
39.413,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1
27.305,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
39.178,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1
29.303,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
27.695,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
29.411,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0
36.311,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
39.643,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1
39.254,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0
39.655,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
37.708,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1
27.741,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
37.307,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1
37.114,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
29.057,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
37.047,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
28.973,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
28.472,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
27.692,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1
38.998,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0
36.834,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
39.335,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0
39.337,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1
39.111,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1
28.036,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
29.894,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1
27.759,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
27.732,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
29.174,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
39.494,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
39.531,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
28.082,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
24.049,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
