(55, 0);(19, 38);(1, 46);(87, 72);(90, 89);(58, 84);(29, 71);(82, 58);(26, 31);(10, 28)
73,85.907,70.937,81.413,18.439,17.720,15.000,45.880,27.514,70.838,84.291
60,86.145,63.127,71.281,30.414,30.150,2.828,34.438,35.609,64.661,76.577
56,48.010,38.328,55.036,39.205,53.263,36.056,35.468,27.857,34.482,50.160
39,78.645,43.829,49.041,48.260,52.393,20.248,11.662,47.011,47.802,56.939
93,103.247,94.021,104.709,24.739,7.616,37.000,68.710,39.560,93.349,107.299
90,36.688,75.961,95.635,61.074,78.000,79.706,85.563,47.676,67.052,81.786
48,95.258,63.953,67.897,45.277,42.426,14.866,30.610,50.249,67.676,77.026
60,58.215,45.618,60.208,30.414,43.139,26.077,33.615,22.000,43.417,58.310
35,47.424,16.763,34.132,59.540,71.701,47.011,28.636,49.336,15.000,29.155
0,102.927,52.555,41.012,88.284,90.022,58.078,33.121,86.977,61.741,59.841
76,23.259,63.506,83.193,62.968,80.231,76.158,77.006,48.374,54.231,68.411
58,59.076,44.294,58.464,31.780,43.863,25.000,31.385,24.021,42.521,57.140
35,27.586,24.839,43.417,74.250,89.022,68.949,52.345,61.074,15.000,26.571
89,45.343,70.456,89.443,42.048,59.008,62.266,72.670,28.862,63.008,79.025
6,56.939,15.811,17.720,91.706,103.228,75.690,47.885,81.345,20.100,4.123
75,92.195,76.420,86.093,21.633,15.033,18.028,49.769,32.757,76.694,89.828
97,55.973,78.006,96.421,36.401,52.469,61.074,76.026,25.807,71.253,87.464
85,32.311,70.937,90.620,60.033,77.162,76.896,81.345,46.098,61.984,76.688
62,71.344,54.203,65.924,25.020,33.287,13.601,33.000,23.854,53.814,67.476
26,86.977,44.553,43.829,61.814,64.382,32.062,11.402,60.926,51.000,56.321
39,101.272,65.146,66.030,55.570,52.173,24.839,30.676,60.108,70.214,77.621
23,85.235,41.195,39.661,64.382,67.742,35.355,10.000,62.626,48.094,52.631
93,40.497,77.795,97.406,58.310,75.060,78.262,85.703,45.354,69.123,84.172
44,48.270,26.571,43.012,49.739,62.290,39.560,28.302,39.560,24.083,38.949
88,45.277,69.354,88.284,41.012,58.034,60.902,71.281,27.659,62.000,78.058
41,69.426,37.202,45.651,46.174,53.310,23.345,12.369,42.202,39.925,50.606
78,23.537,67.602,87.235,67.602,84.853,81.492,82.201,53.151,58.138,71.784
64,96.421,73.410,80.430,33.242,26.926,13.416,43.012,42.048,75.293,86.833
44,58.052,31.401,44.385,45.541,56.036,30.414,20.518,38.013,31.623,44.688
39,68.884,35.228,43.417,48.260,55.543,25.495,10.770,43.932,38.275,48.600
35,96.104,58.241,58.822,56.462,55.227,25.080,23.770,59.203,63.640,70.576
6,49.000,40.162,46.271,108.374,122.381,98.793,74.632,95.603,36.892,28.284
99,44.911,85.094,104.752,64.133,80.505,85.475,93.509,51.865,76.243,91.005
2,100.170,49.980,39.013,85.988,88.091,56.009,30.414,84.433,59.093,57.559
20,72.945,26.019,26.173,67.476,74.330,42.942,11.402,62.290,33.541,37.363
12,47.424,19.313,28.231,91.263,104.139,78.816,53.759,79.649,17.804,8.246
99,59.464,80.025,98.184,34.176,49.820,60.141,76.557,24.759,73.553,89.805
93,49.679,74.243,93.059,40.447,57.079,62.682,74.947,28.231,67.007,83.096
39,40.311,20.025,39.051,59.405,72.835,50.695,35.440,47.854,14.318,30.364
54,3.162,49.497,68.250,76.485,93.231,81.099,72.450,61.717,39.598,50.606
94,57.315,75.107,93.086,30.806,47.170,55.317,71.176,20.000,68.884,85.159
63,9.434,55.000,74.330,71.169,88.233,79.158,74.243,56.303,45.222,57.775
14,94.372,47.265,41.110,74.148,76.105,44.011,20.518,73.164,55.317,57.140
97,46.098,80.281,99.725,53.935,70.349,75.802,85.604,41.785,72.007,87.464
73,31.623,55.317,74.726,48.083,65.253,59.908,62.936,33.242,47.265,63.032
68,31.780,49.820,69.123,47.011,63.906,55.902,57.315,32.202,42.048,58.009
23,67.119,21.378,25.554,65.307,73.410,43.012,13.416,59.008,28.160,33.615
81,86.977,76.609,88.142,12.530,10.817,23.022,53.367,25.020,75.690,89.811
42,46.840,24.042,41.012,52.479,65.115,42.154,29.069,42.059,21.260,36.235
82,101.651,87.000,96.255,26.476,12.042,27.785,59.481,40.000,87.321,100.419
18,51.624,2.236,19.723,77.827,89.404,62.482,36.688,67.676,9.434,11.314
18,38.079,29.017,40.719,93.434,107.629,85.000,62.968,80.604,23.409,20.616
63,70.456,54.406,66.483,24.083,33.015,14.866,34.015,22.472,53.759,67.624
11,95.713,47.676,40.262,77.104,79.101,47.011,22.804,75.961,56.045,57.009
67,81.884,64.444,74.706,21.932,24.352,9.487,39.294,27.459,64.661,77.833
90,44.204,71.847,91.005,45.100,62.000,65.368,75.213,32.016,64.125,80.006
31,62.769,23.324,32.311,57.723,66.648,37.483,13.153,51.000,27.459,36.620
5,77.337,25.239,13.601,83.024,90.139,58.600,26.833,77.006,35.000,31.401
5,67.941,16.125,4.000,86.023,95.258,65.215,34.655,77.929,25.807,18.682
9,104.652,56.886,48.662,81.043,81.154,50.010,30.480,81.394,65.253,66.008
93,50.329,74.169,92.914,39.459,56.080,61.855,74.431,27.313,67.030,83.150
45,14.142,38.210,56.851,74.887,90.918,75.133,63.063,60.605,28.320,39.357
61,96.187,71.610,78.102,35.384,29.833,12.369,40.608,43.417,73.824,85.000
62,33.734,43.290,62.370,46.325,62.610,51.157,50.329,32.016,36.056,52.240
9,47.539,27.857,34.928,98.407,111.759,87.092,62.298,86.284,25.495,16.031
84,51.865,65.192,83.054,29.155,46.390,48.549,61.717,15.133,59.228,75.505
56,40.012,37.054,55.326,44.553,59.641,44.045,41.110,31.623,31.321,47.539
61,66.272,50.478,63.246,26.683,37.014,18.248,32.388,22.472,49.497,63.600
84,61.294,66.940,83.385,18.248,35.511,39.699,57.567,4.472,62.394,78.435
23,32.062,36.222,49.193,94.847,109.809,89.157,69.260,81.345,29.155,29.069
79,72.111,67.082,81.043,8.944,23.707,26.401,50.090,10.440,64.637,79.756
3,68.768,17.464,2.236,88.233,97.494,67.424,36.770,80.062,26.926,18.385
68,60.415,53.310,68.250,23.022,37.202,26.926,40.804,14.036,50.478,65.765
59,64.125,47.707,60.729,29.120,39.825,20.025,30.806,23.770,46.669,60.803
98,48.301,80.604,99.925,51.196,67.476,73.783,84.629,39.395,72.560,88.204
37,22.204,30.806,48.836,77.337,92.655,74.041,58.549,63.640,21.095,30.887
0,70.434,19.925,2.236,91.395,100.623,70.456,39.623,83.187,29.069,18.868
19,45.607,10.000,25.456,80.994,93.606,68.242,44.147,69.778,7.616,9.000
12,72.201,21.190,16.279,76.295,83.934,52.839,21.401,70.000,30.414,30.067
50,61.205,38.601,51.245,38.601,48.826,24.352,23.259,32.140,38.419,51.856
6,53.712,20.616,24.515,95.189,107.448,80.920,54.129,84.095,21.932,7.211
11,107.424,60.531,52.953,80.324,79.511,49.041,32.450,81.492,68.659,70.007
66,61.984,52.326,66.708,23.707,36.878,24.352,38.328,16.279,50.000,65.000
13,43.966,25.710,35.114,94.641,108.190,84.060,60.166,82.377,22.204,15.297
63,52.612,46.174,62.290,31.241,45.804,32.388,38.949,19.925,42.544,58.181
19,38.626,24.000,36.715,89.376,103.276,80.131,57.871,76.844,18.385,16.643
85,35.511,68.680,88.233,53.038,70.178,70.385,76.420,39.115,60.208,75.538
94,96.255,90.139,102.044,17.464,4.123,36.222,67.186,32.311,88.730,103.228
31,92.179,52.393,52.431,58.523,59.000,27.459,18.111,59.682,58.215,64.514
13,54.037,7.211,16.971,83.187,94.626,67.268,40.311,73.055,13.342,6.708
77,24.597,63.977,83.672,61.814,79.076,75.432,76.837,47.265,54.781,69.123
87,37.216,70.605,90.139,53.000,70.064,71.176,77.897,39.319,62.169,77.524
9,101.966,53.935,45.706,80.281,81.025,49.497,28.284,80.112,62.362,63.008
52,33.136,33.377,52.631,52.402,67.676,51.352,44.418,39.051,26.077,42.297
47,59.540,35.000,47.802,42.059,52.431,27.313,21.633,35.014,35.000,48.270
5,59.363,15.232,14.560,91.236,102.343,74.250,45.793,81.271,21.024,6.403
9,65.054,12.806,8.000,82.219,91.706,62.008,32.016,73.980,22.672,18.028
50,68.184,43.139,53.712,37.216,45.177,17.889,21.213,33.526,44.102,56.569
61,75.240,55.973,66.641,26.173,32.202,9.487,32.249,27.019,56.223,69.354
39,20.000,32.802,50.990,76.837,92.358,74.465,59.841,62.968,23.022,33.121
52,41.110,33.136,51.245,46.755,61.221,43.417,37.802,34.482,27.857,43.966
49,50.359,32.311,48.166,43.909,56.586,35.171,29.000,33.956,29.833,44.777
47,43.738,28.443,46.098,49.406,62.968,42.450,33.287,38.079,24.187,39.925
70,45.541,51.245,69.065,33.615,50.160,42.720,49.649,19.209,45.607,61.847
16,106.405,61.074,55.082,75.961,74.673,44.598,30.871,77.698,68.731,71.253
71,47.760,52.469,70.007,31.385,47.927,41.110,49.396,17.029,47.127,63.325
10,56.400,9.849,15.000,85.866,97.082,69.311,41.593,75.895,16.279,6.000
43,71.021,40.000,48.374,44.045,50.695,20.518,14.036,40.804,42.544,53.413
42,51.662,25.942,41.195,50.090,61.847,37.577,24.698,40.792,24.839,38.833
88,68.476,72.422,88.119,12.042,29.069,38.419,60.017,6.325,68.447,84.309
11,45.122,29.120,37.363,98.082,111.723,87.664,63.600,85.703,25.807,18.028
36,46.098,17.464,35.228,59.169,71.589,47.413,29.833,48.703,14.866,29.530
11,45.122,29.120,37.363,98.082,111.723,87.664,63.600,85.703,25.807,18.028
50,52.240,34.015,49.366,42.059,54.489,32.985,28.320,32.558,31.890,46.648
22,104.355,61.074,57.009,70.385,68.731,39.000,28.862,72.670,68.118,72.007
2,70.178,18.788,1.000,88.888,97.944,67.676,36.797,80.895,28.302,19.698
33,71.470,33.106,38.833,54.148,60.745,29.682,5.000,50.010,37.656,46.141
48,7.616,45.453,63.702,79.259,95.708,81.615,70.605,64.661,35.609,45.486
85,101.533,88.527,98.270,25.080,9.434,29.967,61.741,39.115,88.527,101.912
81,88.888,77.801,89.000,14.318,9.849,23.022,53.852,27.019,77.078,91.049
62,10.630,52.431,71.868,68.710,85.703,76.105,71.120,53.852,42.720,55.714
72,63.325,57.775,72.567,18.601,33.287,26.926,44.147,10.440,54.918,70.235
5,57.801,16.643,17.464,92.590,104.043,76.381,48.374,82.280,21.095,5.099
28,93.005,51.788,50.774,61.400,62.000,30.414,18.028,62.266,58.034,63.600
89,49.518,70.029,88.566,36.056,53.009,57.140,69.462,23.087,63.198,79.404
75,68.964,62.610,76.655,13.416,27.459,24.759,46.271,10.630,60.216,75.293
46,61.660,35.468,47.434,42.450,52.154,25.942,19.723,36.125,36.056,48.836
83,100.000,86.371,96.042,24.331,9.899,27.731,59.506,38.013,86.452,99.765
16,72.402,23.195,21.213,71.847,79.120,47.885,16.401,66.068,31.623,33.541
31,71.169,31.385,36.620,56.223,62.968,31.906,4.472,51.788,36.346,44.294
36,89.051,51.865,53.907,53.160,54.037,22.204,17.464,54.378,56.886,64.475
85,50.000,66.030,84.214,32.062,49.254,51.624,64.008,18.248,59.682,75.954
38,23.345,29.069,47.634,74.411,89.627,70.880,55.731,60.828,19.209,30.463
62,7.071,56.727,75.802,75.273,92.347,83.096,77.389,60.407,46.861,58.592
78,61.465,61.984,77.782,17.493,34.176,33.601,50.961,4.123,58.138,73.926
27,30.871,26.249,42.012,84.149,98.717,77.473,58.034,71.063,18.028,22.672
91,96.005,88.233,99.745,17.464,1.000,33.377,64.560,32.280,87.115,101.400
46,9.220,45.000,62.936,81.123,97.494,82.873,71.063,66.573,35.228,44.407
70,30.887,52.173,71.568,48.104,65.146,58.249,60.141,33.242,44.181,60.008
40,93.215,57.940,60.308,51.078,50.090,19.698,23.707,54.037,62.586,70.682
33,27.803,25.239,43.186,77.078,91.831,71.512,54.148,63.891,15.652,25.495
85,61.774,67.912,84.380,18.111,35.355,40.361,58.523,5.000,63.325,79.379
90,39.825,73.498,93.005,53.085,70.000,72.450,80.156,39.812,65.115,80.505
43,82.873,50.120,55.317,45.122,47.518,15.133,17.804,45.793,53.759,63.285
67,36.056,48.166,67.082,42.942,59.615,50.804,53.038,28.302,41.110,57.315
76,69.260,63.506,77.621,12.530,26.926,25.456,47.265,10.000,61.033,76.158
85,50.804,66.068,84.149,31.064,48.260,50.774,63.530,17.263,59.841,76.118
87,85.235,79.404,92.114,7.000,10.440,29.428,58.549,21.587,77.621,92.358
51,35.228,32.140,51.196,51.624,66.611,49.497,42.190,38.601,25.318,41.593
29,100.424,59.841,58.181,63.159,61.522,31.780,26.000,65.803,66.068,71.568
92,62.201,73.980,91.088,22.561,39.051,48.083,66.408,12.806,68.680,84.900
35,45.618,16.279,34.366,60.539,73.000,48.765,30.594,49.980,13.454,28.178
33,42.190,14.142,33.526,64.900,77.833,54.120,35.228,53.712,8.602,24.352
42,86.977,53.226,57.280,47.127,48.094,16.125,19.849,48.826,57.280,66.242
4,99.985,50.289,40.112,84.172,86.052,54.037,29.155,82.873,59.237,58.310
53,7.280,46.011,65.000,73.355,89.961,77.162,68.352,58.669,36.125,47.854
8,85.147,34.785,25.962,79.006,83.952,51.662,21.000,75.133,43.863,43.046
16,40.522,27.166,38.079,93.606,107.517,84.220,61.392,81.025,22.361,18.028
33,27.203,26.077,43.863,77.795,92.617,72.450,55.145,64.537,16.553,25.942
79,24.331,68.964,88.589,68.469,85.709,82.710,83.600,54.083,59.481,73.055
94,65.803,76.485,93.263,20.248,36.222,47.508,67.446,13.000,71.470,87.641
45,80.623,49.396,55.606,42.755,45.891,13.601,18.358,43.046,52.555,62.682
52,66.068,43.278,54.781,35.511,44.418,18.974,23.537,31.048,43.600,56.639
38,40.719,19.026,38.079,60.216,73.539,51.078,35.171,48.754,13.416,29.411
75,60.407,59.135,74.813,19.209,35.341,31.906,48.083,7.071,55.471,71.176
34,84.646,46.487,48.836,53.935,56.436,24.083,12.083,53.666,51.624,59.093
81,91.761,79.649,90.355,17.088,9.055,23.345,54.708,30.017,79.209,92.957
76,76.922,67.417,80.056,11.180,20.518,20.591,47.096,17.088,65.947,80.449
33,50.990,16.125,32.000,59.933,71.400,45.486,25.318,50.448,16.553,29.206
17,38.013,37.054,47.760,99.705,114.337,92.574,71.021,86.452,31.321,27.893
44,51.196,27.731,43.186,48.301,60.308,36.770,25.807,38.833,26.173,40.497
31,40.804,13.000,32.696,68.242,81.345,57.706,38.053,56.798,5.385,21.587
7,74.518,22.472,12.530,81.394,88.955,57.706,26.077,75.007,32.202,29.155
26,29.614,32.757,47.170,89.872,104.809,84.309,65.069,76.420,25.000,27.203
87,104.995,92.022,101.548,28.000,11.402,33.121,64.846,42.297,92.098,105.418
54,1.000,51.662,70.178,79.202,96.005,84.095,75.273,64.405,41.773,52.154
35,87.321,49.649,51.740,53.600,55.145,23.022,15.232,54.203,54.745,62.241
71,21.932,56.859,76.557,59.203,76.400,70.214,70.000,44.385,47.760,62.370
35,42.942,16.000,34.928,62.129,75.007,51.430,33.541,51.078,11.402,26.926
98,106.104,98.600,109.590,27.313,11.314,42.059,73.736,42.154,97.673,111.826
57,3.606,51.662,70.605,75.240,92.114,81.006,73.539,60.415,41.773,53.235
26,50.220,7.616,25.495,68.425,80.000,53.600,30.150,58.523,10.000,20.616
48,39.623,29.017,47.518,51.088,65.299,46.098,37.216,38.949,23.409,39.560
30,77.162,36.688,39.623,57.009,62.097,30.083,2.236,54.120,42.190,49.244
45,95.525,62.650,65.856,47.885,45.398,17.029,28.844,52.326,66.761,75.591
69,45.222,50.249,68.066,34.132,50.567,42.450,48.826,19.849,44.643,60.877
77,22.561,66.731,86.354,67.742,85.000,81.253,81.609,53.235,57.245,70.838
8,95.383,46.325,37.656,79.762,82.219,50.010,24.187,78.109,55.027,55.036
25,50.804,6.708,24.515,69.318,80.802,54.203,30.265,59.481,10.050,19.849
44,62.968,34.655,45.880,44.147,53.339,26.077,17.493,38.210,35.847,48.083
46,96.421,63.977,67.268,47.508,44.553,16.971,30.232,52.345,68.007,76.942
80,100.170,84.865,94.032,25.962,12.806,25.554,57.245,39.051,85.276,98.290
96,66.219,78.262,95.189,21.932,37.483,49.679,69.642,15.232,73.082,89.286
1,55.543,30.806,33.000,104.293,117.034,91.049,64.405,92.661,30.806,17.493
85,77.078,73.790,87.641,2.236,18.682,29.967,56.000,13.342,71.281,86.452
68,39.217,49.010,67.602,39.825,56.462,48.052,51.740,25.239,42.426,58.694
21,73.355,27.074,27.586,66.370,73.055,41.593,10.000,61.400,34.366,38.601
81,57.245,63.348,80.156,21.840,39.051,40.224,55.714,7.071,58.523,74.632
47,16.125,36.878,56.036,70.456,86.452,70.859,59.775,56.223,27.019,39.560
21,63.812,16.125,21.541,68.411,77.369,47.634,18.788,61.131,23.537,28.231
75,45.618,56.080,74.169,33.242,50.289,46.239,54.918,18.385,50.010,66.287
27,61.717,18.788,27.514,62.362,71.589,42.450,16.125,55.082,24.021,31.906
85,37.802,67.683,87.092,49.041,66.189,66.708,73.756,35.128,59.540,75.166
61,24.739,44.272,63.906,54.589,71.176,60.075,56.859,39.962,35.693,51.157
76,46.957,57.140,75.107,31.953,49.041,45.695,55.227,17.088,51.196,67.469
9,108.259,60.828,52.612,82.219,81.498,50.961,33.601,83.241,69.123,70.007
39,72.780,38.588,45.486,48.010,54.083,23.022,10.000,44.922,42.059,51.865
43,98.732,64.622,66.843,51.108,47.854,20.518,30.414,55.866,69.123,77.389
100,49.244,82.976,102.357,53.600,69.721,76.551,87.419,42.048,74.813,90.355
30,37.537,14.866,34.132,72.007,85.563,62.610,43.012,60.033,5.000,20.000
70,80.411,65.437,76.485,18.385,22.361,13.000,41.773,24.187,65.115,78.746
64,11.402,54.644,74.095,68.949,86.023,77.233,72.945,54.083,44.944,57.940
50,48.260,32.573,49.041,44.102,57.280,36.878,31.145,33.526,29.411,44.721
38,58.523,26.173,38.328,51.546,61.587,34.409,17.493,44.045,27.731,39.598
56,80.006,55.973,64.661,32.016,35.171,4.472,28.460,34.059,57.454,69.426
96,97.990,92.358,104.278,19.235,6.000,38.328,69.376,34.015,90.907,105.437
83,85.703,77.104,89.157,9.849,10.630,25.179,54.918,23.022,75.822,90.211
90,43.012,72.180,91.444,47.096,64.000,67.119,76.400,33.956,64.281,80.056
61,58.310,46.519,61.188,29.530,42.450,26.173,34.540,21.000,44.204,59.169
72,53.759,54.571,71.176,25.807,42.048,35.847,47.424,12.207,50.160,66.129
35,71.840,34.886,41.049,52.086,58.523,27.459,6.325,48.270,39.051,48.021
31,45.793,12.042,30.806,65.000,77.337,52.479,32.062,54.424,9.434,23.707
69,27.785,51.923,71.470,51.264,68.308,61.000,61.717,36.401,43.566,59.135
8,91.066,41.485,32.757,79.228,82.735,50.359,22.136,76.655,50.329,50.040
22,87.464,43.105,40.817,65.620,68.469,36.125,12.207,64.257,50.160,54.342
48,87.281,56.939,62.370,41.785,42.048,10.440,24.839,44.688,60.166,70.178
87,81.541,77.414,90.758,3.000,14.318,30.364,58.138,17.720,75.213,90.211
41,21.260,31.113,50.000,72.471,87.920,70.093,56.294,58.694,21.213,33.242
74,23.022,60.415,80.112,60.415,77.666,72.780,73.410,45.706,51.264,65.734
65,83.600,64.351,73.926,24.597,25.710,7.071,37.947,30.232,65.000,77.782
74,68.680,61.717,75.690,14.318,28.018,24.083,45.277,11.314,59.405,74.431
68,70.214,57.983,70.838,19.235,29.732,18.028,39.051,17.804,56.639,71.028
77,38.013,58.421,77.466,42.202,59.439,56.303,62.482,27.459,51.000,67.067
52,43.105,33.377,51.088,45.453,59.666,41.437,36.235,33.541,28.636,44.598
45,22.361,31.623,51.108,66.843,82.377,65.307,53.451,53.038,21.954,35.903
50,34.366,31.257,50.448,53.038,68.007,50.636,42.544,40.000,24.187,40.447
48,22.136,33.615,53.235,64.203,79.925,63.789,53.488,50.249,24.166,38.639
87,32.016,77.414,97.062,71.000,88.051,87.920,90.907,57.219,67.978,81.597
99,62.225,80.225,98.020,30.463,45.891,57.280,75.027,22.023,74.148,90.427
30,30.232,23.707,41.012,79.209,93.723,72.615,54.009,66.219,14.560,22.825
15,85.000,37.216,32.202,72.062,76.295,43.932,14.560,69.123,45.354,47.265
13,65.299,13.416,12.649,77.201,86.313,56.400,26.401,69.462,23.022,22.204
0,101.242,50.695,39.013,87.966,90.089,58.009,32.202,86.331,59.933,57.871
46,45.891,27.893,45.011,49.092,62.225,40.804,31.064,38.275,24.413,39.812
40,42.720,21.095,39.459,56.859,70.007,47.539,32.894,45.695,16.643,32.311
90,35.693,77.473,97.170,65.069,82.000,83.385,88.414,51.624,68.352,82.710
63,90.355,68.118,76.026,30.000,27.019,7.810,38.949,37.216,69.642,81.566
5,52.811,25.239,29.275,98.737,111.396,85.428,59.093,87.235,25.239,12.083
18,77.414,30.017,27.803,69.116,75.000,43.081,11.402,64.777,37.855,40.792
100,77.421,84.770,100.449,15.811,27.857,46.957,71.449,18.682,80.623,96.566
65,26.926,47.802,67.357,51.894,68.710,59.414,58.412,37.121,39.459,55.082
85,55.758,66.611,84.006,25.080,42.297,45.804,60.926,11.402,61.131,77.369
53,34.059,34.234,53.367,50.990,66.287,50.249,44.102,37.643,27.166,43.417
15,44.721,18.439,29.530,88.814,101.912,77.104,52.887,77.026,15.556,9.434
65,41.231,46.043,64.281,38.833,55.009,44.553,47.508,24.759,40.025,56.294
44,71.847,41.400,49.739,43.012,49.396,19.105,15.000,40.162,43.863,54.818
93,81.413,81.437,95.603,6.000,17.263,37.000,64.008,17.804,78.549,93.941
66,25.495,49.336,68.949,53.310,70.228,61.522,60.605,38.484,40.792,56.223
17,69.340,20.100,20.000,71.386,79.310,48.549,17.692,65.000,28.460,30.806
64,12.728,53.535,73.062,67.067,84.119,75.240,71.197,52.202,43.909,57.245
5,86.839,35.847,25.318,82.006,86.885,54.571,24.000,78.090,45.177,43.290
39,98.311,62.298,63.600,54.120,51.624,23.022,27.857,58.052,67.268,74.847
47,19.698,34.409,53.852,67.201,83.006,66.910,55.973,53.151,24.698,38.328
99,105.603,98.813,110.018,26.833,11.402,42.720,74.330,41.629,97.745,112.004
0,58.189,26.870,27.019,101.872,114.018,87.115,59.540,90.802,28.636,13.454
9,94.895,46.098,37.855,78.772,81.222,49.010,23.324,77.162,54.708,55.009
91,38.626,75.895,95.520,58.138,75.007,77.389,84.220,44.911,67.186,82.201
64,95.425,72.622,79.812,32.527,26.683,12.530,42.438,41.146,74.431,86.052
57,2.828,52.345,71.218,76.158,93.048,82.006,74.465,61.327,42.450,53.712
3,90.443,39.395,28.071,84.024,88.284,55.902,26.173,80.604,48.765,46.530
96,103.470,95.802,106.892,24.698,8.485,39.560,71.169,39.560,94.847,109.018
12,69.029,17.464,13.601,77.130,85.493,54.918,24.042,70.114,26.926,26.077
72,21.401,58.600,78.294,60.877,78.102,72.367,72.201,46.098,49.396,63.789
42,70.214,38.601,47.011,45.100,52.000,21.932,13.153,41.485,41.231,52.010
45,60.828,34.059,46.174,43.681,53.535,27.295,19.416,37.054,34.670,47.424
87,43.186,68.593,87.664,43.000,60.075,62.177,71.610,29.428,61.033,77.006
88,92.114,84.054,95.755,14.036,3.606,30.067,60.877,28.636,82.879,97.201
84,78.549,73.824,87.281,3.162,17.088,28.231,55.036,15.133,71.610,86.608
27,72.615,30.083,33.422,60.208,66.731,35.355,4.472,55.731,36.014,42.544
1,83.738,31.623,18.000,86.371,92.445,60.407,28.862,81.222,41.400,37.108
27,98.082,56.569,54.589,63.906,63.198,32.573,23.087,65.734,63.008,68.154
89,76.922,76.557,90.956,3.606,20.025,34.438,60.033,13.038,73.573,89.006
77,40.497,58.138,76.942,39.294,56.515,53.488,60.605,24.515,51.088,67.268
37,59.775,26.173,37.643,52.202,61.911,34.205,16.125,45.011,28.231,39.623
93,88.566,85.088,98.082,10.000,9.487,35.228,64.630,24.597,83.006,97.944
38,83.744,47.927,51.624,50.010,52.469,20.100,14.213,50.120,52.393,60.828
74,38.949,55.145,73.980,40.162,57.280,52.498,58.258,25.298,48.094,64.281
